Reactivo,Unidad,Concentracion de reactivo,Concentracion de titulante,pH
MgSO4,g/L,0.2,-0.0227,3.03
MgSO4,g/L,0.2,-0.0226,3.03
MgSO4,g/L,0.2,-0.0225,3.03
MgSO4,g/L,0.2,-0.0224,3.03
MgSO4,g/L,0.2,-0.0223,3.04
MgSO4,g/L,0.2,-0.0222,3.04
MgSO4,g/L,0.2,-0.022,3.04
MgSO4,g/L,0.2,-0.0219,3.04
MgSO4,g/L,0.2,-0.0218,3.04
MgSO4,g/L,0.2,-0.0217,3.04
MgSO4,g/L,0.2,-0.0216,3.04
MgSO4,g/L,0.2,-0.0215,3.05
MgSO4,g/L,0.2,-0.0213,3.05
MgSO4,g/L,0.2,-0.0212,3.05
MgSO4,g/L,0.2,-0.0211,3.05
MgSO4,g/L,0.2,-0.021,3.05
MgSO4,g/L,0.2,-0.0209,3.06
MgSO4,g/L,0.2,-0.0208,3.06
MgSO4,g/L,0.2,-0.0206,3.06
MgSO4,g/L,0.2,-0.0205,3.06
MgSO4,g/L,0.2,-0.0204,3.07
MgSO4,g/L,0.2,-0.0203,3.07
MgSO4,g/L,0.2,-0.0202,3.07
MgSO4,g/L,0.2,-0.0201,3.07
MgSO4,g/L,0.2,-0.0199,3.07
MgSO4,g/L,0.2,-0.0198,3.07
MgSO4,g/L,0.2,-0.0197,3.08
MgSO4,g/L,0.2,-0.0196,3.08
MgSO4,g/L,0.2,-0.0195,3.08
MgSO4,g/L,0.2,-0.0194,3.08
MgSO4,g/L,0.2,-0.0192,3.08
MgSO4,g/L,0.2,-0.0191,3.08
MgSO4,g/L,0.2,-0.019,3.09
MgSO4,g/L,0.2,-0.0189,3.09
MgSO4,g/L,0.2,-0.0188,3.09
MgSO4,g/L,0.2,-0.0186,3.09
MgSO4,g/L,0.2,-0.0185,3.1
MgSO4,g/L,0.2,-0.0184,3.1
MgSO4,g/L,0.2,-0.0183,3.1
MgSO4,g/L,0.2,-0.0182,3.11
MgSO4,g/L,0.2,-0.018,3.11
MgSO4,g/L,0.2,-0.0179,3.11
MgSO4,g/L,0.2,-0.0178,3.11
MgSO4,g/L,0.2,-0.0177,3.12
MgSO4,g/L,0.2,-0.0176,3.12
MgSO4,g/L,0.2,-0.0174,3.12
MgSO4,g/L,0.2,-0.0173,3.12
MgSO4,g/L,0.2,-0.0172,3.12
MgSO4,g/L,0.2,-0.0171,3.13
MgSO4,g/L,0.2,-0.017,3.13
MgSO4,g/L,0.2,-0.0168,3.13
MgSO4,g/L,0.2,-0.0167,3.13
MgSO4,g/L,0.2,-0.0166,3.13
MgSO4,g/L,0.2,-0.0165,3.14
MgSO4,g/L,0.2,-0.0164,3.14
MgSO4,g/L,0.2,-0.0162,3.14
MgSO4,g/L,0.2,-0.0161,3.14
MgSO4,g/L,0.2,-0.016,3.15
MgSO4,g/L,0.2,-0.0159,3.15
MgSO4,g/L,0.2,-0.0158,3.15
MgSO4,g/L,0.2,-0.0156,3.16
MgSO4,g/L,0.2,-0.0155,3.16
MgSO4,g/L,0.2,-0.0154,3.16
MgSO4,g/L,0.2,-0.0153,3.16
MgSO4,g/L,0.2,-0.0151,3.17
MgSO4,g/L,0.2,-0.015,3.17
MgSO4,g/L,0.2,-0.0149,3.17
MgSO4,g/L,0.2,-0.0148,3.17
MgSO4,g/L,0.2,-0.0147,3.17
MgSO4,g/L,0.2,-0.0145,3.18
MgSO4,g/L,0.2,-0.0144,3.18
MgSO4,g/L,0.2,-0.0143,3.18
MgSO4,g/L,0.2,-0.0142,3.18
MgSO4,g/L,0.2,-0.014,3.19
MgSO4,g/L,0.2,-0.0139,3.19
MgSO4,g/L,0.2,-0.0138,3.19
MgSO4,g/L,0.2,-0.0137,3.19
MgSO4,g/L,0.2,-0.0135,3.2
MgSO4,g/L,0.2,-0.0134,3.2
MgSO4,g/L,0.2,-0.0133,3.2
MgSO4,g/L,0.2,-0.0132,3.2
MgSO4,g/L,0.2,-0.013,3.2
MgSO4,g/L,0.2,-0.0129,3.22
MgSO4,g/L,0.2,-0.0128,3.22
MgSO4,g/L,0.2,-0.0127,3.23
MgSO4,g/L,0.2,-0.0125,3.23
MgSO4,g/L,0.2,-0.0124,3.23
MgSO4,g/L,0.2,-0.0123,3.24
MgSO4,g/L,0.2,-0.0122,3.24
MgSO4,g/L,0.2,-0.012,3.24
MgSO4,g/L,0.2,-0.0119,3.25
MgSO4,g/L,0.2,-0.0118,3.25
MgSO4,g/L,0.2,-0.0117,3.25
MgSO4,g/L,0.2,-0.0115,3.25
MgSO4,g/L,0.2,-0.0114,3.25
MgSO4,g/L,0.2,-0.0113,3.26
MgSO4,g/L,0.2,-0.0112,3.26
MgSO4,g/L,0.2,-0.011,3.27
MgSO4,g/L,0.2,-0.0109,3.27
MgSO4,g/L,0.2,-0.0108,3.27
MgSO4,g/L,0.2,-0.0107,3.28
MgSO4,g/L,0.2,-0.0105,3.28
MgSO4,g/L,0.2,-0.0104,3.28
MgSO4,g/L,0.2,-0.0103,3.29
MgSO4,g/L,0.2,-0.0102,3.29
MgSO4,g/L,0.2,-0.01,3.29
MgSO4,g/L,0.2,-0.0099,3.29
MgSO4,g/L,0.2,-0.0098,3.3
MgSO4,g/L,0.2,-0.0096,3.31
MgSO4,g/L,0.2,-0.0095,3.32
MgSO4,g/L,0.2,-0.0094,3.33
MgSO4,g/L,0.2,-0.0093,3.34
MgSO4,g/L,0.2,-0.0091,3.34
MgSO4,g/L,0.2,-0.009,3.35
MgSO4,g/L,0.2,-0.0089,3.35
MgSO4,g/L,0.2,-0.0088,3.35
MgSO4,g/L,0.2,-0.0086,3.36
MgSO4,g/L,0.2,-0.0085,3.36
MgSO4,g/L,0.2,-0.0084,3.36
MgSO4,g/L,0.2,-0.0082,3.35
MgSO4,g/L,0.2,-0.0081,3.37
MgSO4,g/L,0.2,-0.008,3.37
MgSO4,g/L,0.2,-0.0079,3.38
MgSO4,g/L,0.2,-0.0077,3.38
MgSO4,g/L,0.2,-0.0076,3.39
MgSO4,g/L,0.2,-0.0075,3.39
MgSO4,g/L,0.2,-0.0073,3.4
MgSO4,g/L,0.2,-0.0072,3.4
MgSO4,g/L,0.2,-0.0071,3.41
MgSO4,g/L,0.2,-0.0069,3.41
MgSO4,g/L,0.2,-0.0068,3.42
MgSO4,g/L,0.2,-0.0067,3.42
MgSO4,g/L,0.2,-0.0066,3.43
MgSO4,g/L,0.2,-0.0064,3.43
MgSO4,g/L,0.2,-0.0063,3.44
MgSO4,g/L,0.2,-0.0062,3.45
MgSO4,g/L,0.2,-0.006,3.46
MgSO4,g/L,0.2,-0.0059,3.47
MgSO4,g/L,0.2,-0.0058,3.48
MgSO4,g/L,0.2,-0.0056,3.49
MgSO4,g/L,0.2,-0.0055,3.49
MgSO4,g/L,0.2,-0.0054,3.5
MgSO4,g/L,0.2,-0.0052,3.51
MgSO4,g/L,0.2,-0.0051,3.51
MgSO4,g/L,0.2,-0.005,3.52
MgSO4,g/L,0.2,-0.0048,3.53
MgSO4,g/L,0.2,-0.0047,3.54
MgSO4,g/L,0.2,-0.0046,3.55
MgSO4,g/L,0.2,-0.0044,3.56
MgSO4,g/L,0.2,-0.0043,3.56
MgSO4,g/L,0.2,-0.0042,3.57
MgSO4,g/L,0.2,-0.004,3.58
MgSO4,g/L,0.2,-0.0039,3.6
MgSO4,g/L,0.2,-0.0038,3.61
MgSO4,g/L,0.2,-0.0036,3.62
MgSO4,g/L,0.2,-0.0035,3.63
MgSO4,g/L,0.2,-0.0034,3.65
MgSO4,g/L,0.2,-0.0032,3.66
MgSO4,g/L,0.2,-0.0031,3.67
MgSO4,g/L,0.2,-0.003,3.68
MgSO4,g/L,0.2,-0.0028,3.7
MgSO4,g/L,0.2,-0.0027,3.71
MgSO4,g/L,0.2,-0.0026,3.72
MgSO4,g/L,0.2,-0.0024,3.74
MgSO4,g/L,0.2,-0.0023,3.76
MgSO4,g/L,0.2,-0.0022,3.78
MgSO4,g/L,0.2,-0.002,3.8
MgSO4,g/L,0.2,-0.0019,3.81
MgSO4,g/L,0.2,-0.0018,3.85
MgSO4,g/L,0.2,-0.0016,3.87
MgSO4,g/L,0.2,-0.0015,3.9
MgSO4,g/L,0.2,-0.0014,3.94
MgSO4,g/L,0.2,-0.0012,3.98
MgSO4,g/L,0.2,-0.0011,4.04
MgSO4,g/L,0.2,-0.001,4.12
MgSO4,g/L,0.2,-0.0008,4.18
MgSO4,g/L,0.2,-0.0007,4.23
MgSO4,g/L,0.2,-0.0005,4.37
MgSO4,g/L,0.2,-0.0004,4.45
MgSO4,g/L,0.2,-0.0003,4.68
MgSO4,g/L,0.2,-0.0001,5.2
MgSO4,g/L,0.2,0,5.55
MgSO4,g/L,0.2,0,5.55
MgSO4,g/L,0.2,0.0003,5.55
MgSO4,g/L,0.2,0.0006,5.69
MgSO4,g/L,0.2,0.0009,5.82
MgSO4,g/L,0.2,0.0011,6.01
MgSO4,g/L,0.2,0.0014,6.23
MgSO4,g/L,0.2,0.0017,6.65
MgSO4,g/L,0.2,0.002,7.06
MgSO4,g/L,0.2,0.0023,7.38
MgSO4,g/L,0.2,0.0026,7.72
MgSO4,g/L,0.2,0.0029,8.04
MgSO4,g/L,0.2,0.0031,8.15
MgSO4,g/L,0.2,0.0034,8.32
MgSO4,g/L,0.2,0.0037,8.47
MgSO4,g/L,0.2,0.004,8.62
MgSO4,g/L,0.2,0.0043,8.91
MgSO4,g/L,0.2,0.0046,9
MgSO4,g/L,0.35,-0.0208,3
MgSO4,g/L,0.35,-0.0206,3.01
MgSO4,g/L,0.35,-0.0205,3.01
MgSO4,g/L,0.35,-0.0204,3.01
MgSO4,g/L,0.35,-0.0203,3.01
MgSO4,g/L,0.35,-0.0202,3.01
MgSO4,g/L,0.35,-0.0201,3.01
MgSO4,g/L,0.35,-0.0199,3.01
MgSO4,g/L,0.35,-0.0198,3.02
MgSO4,g/L,0.35,-0.0197,3.02
MgSO4,g/L,0.35,-0.0196,3.02
MgSO4,g/L,0.35,-0.0195,3.02
MgSO4,g/L,0.35,-0.0194,3.02
MgSO4,g/L,0.35,-0.0192,3.02
MgSO4,g/L,0.35,-0.0191,3.02
MgSO4,g/L,0.35,-0.019,3.03
MgSO4,g/L,0.35,-0.0189,3.03
MgSO4,g/L,0.35,-0.0188,3.03
MgSO4,g/L,0.35,-0.0186,3.04
MgSO4,g/L,0.35,-0.0185,3.04
MgSO4,g/L,0.35,-0.0184,3.04
MgSO4,g/L,0.35,-0.0183,3.04
MgSO4,g/L,0.35,-0.0182,3.05
MgSO4,g/L,0.35,-0.018,3.05
MgSO4,g/L,0.35,-0.0179,3.05
MgSO4,g/L,0.35,-0.0178,3.06
MgSO4,g/L,0.35,-0.0177,3.06
MgSO4,g/L,0.35,-0.0176,3.06
MgSO4,g/L,0.35,-0.0174,3.06
MgSO4,g/L,0.35,-0.0173,3.07
MgSO4,g/L,0.35,-0.0172,3.07
MgSO4,g/L,0.35,-0.0171,3.07
MgSO4,g/L,0.35,-0.017,3.07
MgSO4,g/L,0.35,-0.0168,3.07
MgSO4,g/L,0.35,-0.0167,3.08
MgSO4,g/L,0.35,-0.0166,3.08
MgSO4,g/L,0.35,-0.0165,3.08
MgSO4,g/L,0.35,-0.0164,3.08
MgSO4,g/L,0.35,-0.0162,3.08
MgSO4,g/L,0.35,-0.0161,3.08
MgSO4,g/L,0.35,-0.016,3.09
MgSO4,g/L,0.35,-0.0159,3.09
MgSO4,g/L,0.35,-0.0158,3.09
MgSO4,g/L,0.35,-0.0156,3.09
MgSO4,g/L,0.35,-0.0155,3.09
MgSO4,g/L,0.35,-0.0154,3.1
MgSO4,g/L,0.35,-0.0153,3.1
MgSO4,g/L,0.35,-0.0151,3.1
MgSO4,g/L,0.35,-0.015,3.1
MgSO4,g/L,0.35,-0.0149,3.11
MgSO4,g/L,0.35,-0.0148,3.11
MgSO4,g/L,0.35,-0.0147,3.11
MgSO4,g/L,0.35,-0.0145,3.11
MgSO4,g/L,0.35,-0.0144,3.1
MgSO4,g/L,0.35,-0.0143,3.12
MgSO4,g/L,0.35,-0.0142,3.12
MgSO4,g/L,0.35,-0.014,3.12
MgSO4,g/L,0.35,-0.0139,3.12
MgSO4,g/L,0.35,-0.0138,3.12
MgSO4,g/L,0.35,-0.0137,3.12
MgSO4,g/L,0.35,-0.0135,3.13
MgSO4,g/L,0.35,-0.0134,3.13
MgSO4,g/L,0.35,-0.0133,3.13
MgSO4,g/L,0.35,-0.0132,3.13
MgSO4,g/L,0.35,-0.013,3.13
MgSO4,g/L,0.35,-0.0129,3.14
MgSO4,g/L,0.35,-0.0128,3.14
MgSO4,g/L,0.35,-0.0127,3.14
MgSO4,g/L,0.35,-0.0125,3.15
MgSO4,g/L,0.35,-0.0124,3.15
MgSO4,g/L,0.35,-0.0123,3.15
MgSO4,g/L,0.35,-0.0122,3.16
MgSO4,g/L,0.35,-0.012,3.16
MgSO4,g/L,0.35,-0.0119,3.16
MgSO4,g/L,0.35,-0.0118,3.17
MgSO4,g/L,0.35,-0.0117,3.17
MgSO4,g/L,0.35,-0.0115,3.18
MgSO4,g/L,0.35,-0.0114,3.18
MgSO4,g/L,0.35,-0.0113,3.19
MgSO4,g/L,0.35,-0.0112,3.19
MgSO4,g/L,0.35,-0.011,3.2
MgSO4,g/L,0.35,-0.0109,3.21
MgSO4,g/L,0.35,-0.0108,3.21
MgSO4,g/L,0.35,-0.0107,3.22
MgSO4,g/L,0.35,-0.0105,3.22
MgSO4,g/L,0.35,-0.0104,3.22
MgSO4,g/L,0.35,-0.0103,3.23
MgSO4,g/L,0.35,-0.0102,3.23
MgSO4,g/L,0.35,-0.01,3.23
MgSO4,g/L,0.35,-0.0099,3.23
MgSO4,g/L,0.35,-0.0098,3.24
MgSO4,g/L,0.35,-0.0096,3.24
MgSO4,g/L,0.35,-0.0095,3.25
MgSO4,g/L,0.35,-0.0094,3.25
MgSO4,g/L,0.35,-0.0093,3.26
MgSO4,g/L,0.35,-0.0091,3.26
MgSO4,g/L,0.35,-0.009,3.27
MgSO4,g/L,0.35,-0.0089,3.27
MgSO4,g/L,0.35,-0.0088,3.28
MgSO4,g/L,0.35,-0.0086,3.28
MgSO4,g/L,0.35,-0.0085,3.29
MgSO4,g/L,0.35,-0.0084,3.29
MgSO4,g/L,0.35,-0.0082,3.3
MgSO4,g/L,0.35,-0.0081,3.29
MgSO4,g/L,0.35,-0.008,3.31
MgSO4,g/L,0.35,-0.0079,3.31
MgSO4,g/L,0.35,-0.0077,3.32
MgSO4,g/L,0.35,-0.0076,3.32
MgSO4,g/L,0.35,-0.0075,3.33
MgSO4,g/L,0.35,-0.0073,3.33
MgSO4,g/L,0.35,-0.0072,3.34
MgSO4,g/L,0.35,-0.0071,3.34
MgSO4,g/L,0.35,-0.0069,3.35
MgSO4,g/L,0.35,-0.0068,3.35
MgSO4,g/L,0.35,-0.0067,3.36
MgSO4,g/L,0.35,-0.0066,3.37
MgSO4,g/L,0.35,-0.0064,3.38
MgSO4,g/L,0.35,-0.0063,3.39
MgSO4,g/L,0.35,-0.0062,3.4
MgSO4,g/L,0.35,-0.006,3.4
MgSO4,g/L,0.35,-0.0059,3.41
MgSO4,g/L,0.35,-0.0058,3.42
MgSO4,g/L,0.35,-0.0056,3.43
MgSO4,g/L,0.35,-0.0055,3.43
MgSO4,g/L,0.35,-0.0054,3.44
MgSO4,g/L,0.35,-0.0052,3.45
MgSO4,g/L,0.35,-0.0051,3.46
MgSO4,g/L,0.35,-0.005,3.48
MgSO4,g/L,0.35,-0.0048,3.47
MgSO4,g/L,0.35,-0.0047,3.49
MgSO4,g/L,0.35,-0.0046,3.5
MgSO4,g/L,0.35,-0.0044,3.5
MgSO4,g/L,0.35,-0.0043,3.51
MgSO4,g/L,0.35,-0.0042,3.52
MgSO4,g/L,0.35,-0.004,3.53
MgSO4,g/L,0.35,-0.0039,3.54
MgSO4,g/L,0.35,-0.0038,3.55
MgSO4,g/L,0.35,-0.0036,3.56
MgSO4,g/L,0.35,-0.0035,3.57
MgSO4,g/L,0.35,-0.0034,3.59
MgSO4,g/L,0.35,-0.0032,3.6
MgSO4,g/L,0.35,-0.0031,3.61
MgSO4,g/L,0.35,-0.003,3.63
MgSO4,g/L,0.35,-0.0028,3.65
MgSO4,g/L,0.35,-0.0027,3.68
MgSO4,g/L,0.35,-0.0026,3.71
MgSO4,g/L,0.35,-0.0024,3.72
MgSO4,g/L,0.35,-0.0023,3.73
MgSO4,g/L,0.35,-0.0022,3.75
MgSO4,g/L,0.35,-0.002,3.78
MgSO4,g/L,0.35,-0.0019,3.79
MgSO4,g/L,0.35,-0.0018,3.8
MgSO4,g/L,0.35,-0.0016,3.84
MgSO4,g/L,0.35,-0.0015,3.88
MgSO4,g/L,0.35,-0.0014,3.93
MgSO4,g/L,0.35,-0.0012,3.97
MgSO4,g/L,0.35,-0.0011,4.06
MgSO4,g/L,0.35,-0.001,4.1
MgSO4,g/L,0.35,-0.0008,4.12
MgSO4,g/L,0.35,-0.0007,4.2
MgSO4,g/L,0.35,-0.0005,4.29
MgSO4,g/L,0.35,-0.0004,4.43
MgSO4,g/L,0.35,-0.0003,4.64
MgSO4,g/L,0.35,-0.0001,4.99
MgSO4,g/L,0.35,0,5.57
MgSO4,g/L,0.35,0,5.45
MgSO4,g/L,0.35,0.0003,5.81
MgSO4,g/L,0.35,0.0006,6.32
MgSO4,g/L,0.35,0.0009,6.68
MgSO4,g/L,0.35,0.0011,7.12
MgSO4,g/L,0.35,0.0014,7.39
MgSO4,g/L,0.35,0.0017,7.62
MgSO4,g/L,0.35,0.002,8
MgSO4,g/L,0.35,0.0023,8.24
MgSO4,g/L,0.35,0.0026,8.38
MgSO4,g/L,0.35,0.0029,8.53
MgSO4,g/L,0.35,0.0031,8.62
MgSO4,g/L,0.35,0.0034,8.71
MgSO4,g/L,0.35,0.0037,8.78
MgSO4,g/L,0.35,0.004,8.83
MgSO4,g/L,0.35,0.0043,8.9
MgSO4,g/L,0.35,0.0046,8.96
MgSO4,g/L,0.35,0.0048,9
MgSO4,g/L,0.5,-0.0208,3
MgSO4,g/L,0.5,-0.0206,3.01
MgSO4,g/L,0.5,-0.0205,3.01
MgSO4,g/L,0.5,-0.0204,3.01
MgSO4,g/L,0.5,-0.0203,3.01
MgSO4,g/L,0.5,-0.0202,3.01
MgSO4,g/L,0.5,-0.0201,3.01
MgSO4,g/L,0.5,-0.0199,3.01
MgSO4,g/L,0.5,-0.0198,3.02
MgSO4,g/L,0.5,-0.0197,3.02
MgSO4,g/L,0.5,-0.0196,3.02
MgSO4,g/L,0.5,-0.0195,3.02
MgSO4,g/L,0.5,-0.0194,3.02
MgSO4,g/L,0.5,-0.0192,3.02
MgSO4,g/L,0.5,-0.0191,3.02
MgSO4,g/L,0.5,-0.019,3.03
MgSO4,g/L,0.5,-0.0189,3.03
MgSO4,g/L,0.5,-0.0188,3.03
MgSO4,g/L,0.5,-0.0186,3.04
MgSO4,g/L,0.5,-0.0185,3.04
MgSO4,g/L,0.5,-0.0184,3.04
MgSO4,g/L,0.5,-0.0183,3.05
MgSO4,g/L,0.5,-0.0182,3.05
MgSO4,g/L,0.5,-0.018,3.05
MgSO4,g/L,0.5,-0.0179,3.05
MgSO4,g/L,0.5,-0.0178,3.05
MgSO4,g/L,0.5,-0.0177,3.05
MgSO4,g/L,0.5,-0.0176,3.05
MgSO4,g/L,0.5,-0.0174,3.06
MgSO4,g/L,0.5,-0.0173,3.06
MgSO4,g/L,0.5,-0.0172,3.06
MgSO4,g/L,0.5,-0.0171,3.07
MgSO4,g/L,0.5,-0.017,3.07
MgSO4,g/L,0.5,-0.0168,3.07
MgSO4,g/L,0.5,-0.0167,3.06
MgSO4,g/L,0.5,-0.0166,3.08
MgSO4,g/L,0.5,-0.0165,3.08
MgSO4,g/L,0.5,-0.0164,3.08
MgSO4,g/L,0.5,-0.0162,3.08
MgSO4,g/L,0.5,-0.0161,3.08
MgSO4,g/L,0.5,-0.016,3.09
MgSO4,g/L,0.5,-0.0159,3.09
MgSO4,g/L,0.5,-0.0158,3.09
MgSO4,g/L,0.5,-0.0156,3.09
MgSO4,g/L,0.5,-0.0155,3.09
MgSO4,g/L,0.5,-0.0154,3.09
MgSO4,g/L,0.5,-0.0153,3.1
MgSO4,g/L,0.5,-0.0151,3.1
MgSO4,g/L,0.5,-0.015,3.1
MgSO4,g/L,0.5,-0.0149,3.11
MgSO4,g/L,0.5,-0.0148,3.11
MgSO4,g/L,0.5,-0.0147,3.11
MgSO4,g/L,0.5,-0.0145,3.1
MgSO4,g/L,0.5,-0.0144,3.12
MgSO4,g/L,0.5,-0.0143,3.12
MgSO4,g/L,0.5,-0.0142,3.12
MgSO4,g/L,0.5,-0.014,3.12
MgSO4,g/L,0.5,-0.0139,3.12
MgSO4,g/L,0.5,-0.0138,3.12
MgSO4,g/L,0.5,-0.0137,3.12
MgSO4,g/L,0.5,-0.0135,3.13
MgSO4,g/L,0.5,-0.0134,3.13
MgSO4,g/L,0.5,-0.0133,3.13
MgSO4,g/L,0.5,-0.0132,3.13
MgSO4,g/L,0.5,-0.013,3.13
MgSO4,g/L,0.5,-0.0129,3.14
MgSO4,g/L,0.5,-0.0128,3.14
MgSO4,g/L,0.5,-0.0127,3.15
MgSO4,g/L,0.5,-0.0125,3.15
MgSO4,g/L,0.5,-0.0124,3.16
MgSO4,g/L,0.5,-0.0123,3.16
MgSO4,g/L,0.5,-0.0122,3.17
MgSO4,g/L,0.5,-0.012,3.17
MgSO4,g/L,0.5,-0.0119,3.17
MgSO4,g/L,0.5,-0.0118,3.18
MgSO4,g/L,0.5,-0.0117,3.18
MgSO4,g/L,0.5,-0.0115,3.18
MgSO4,g/L,0.5,-0.0114,3.18
MgSO4,g/L,0.5,-0.0113,3.19
MgSO4,g/L,0.5,-0.0112,3.19
MgSO4,g/L,0.5,-0.011,3.19
MgSO4,g/L,0.5,-0.0109,3.2
MgSO4,g/L,0.5,-0.0108,3.2
MgSO4,g/L,0.5,-0.0107,3.21
MgSO4,g/L,0.5,-0.0105,3.21
MgSO4,g/L,0.5,-0.0104,3.22
MgSO4,g/L,0.5,-0.0103,3.22
MgSO4,g/L,0.5,-0.0102,3.23
MgSO4,g/L,0.5,-0.01,3.23
MgSO4,g/L,0.5,-0.0099,3.23
MgSO4,g/L,0.5,-0.0098,3.24
MgSO4,g/L,0.5,-0.0096,3.24
MgSO4,g/L,0.5,-0.0095,3.25
MgSO4,g/L,0.5,-0.0094,3.25
MgSO4,g/L,0.5,-0.0093,3.26
MgSO4,g/L,0.5,-0.0091,3.26
MgSO4,g/L,0.5,-0.009,3.27
MgSO4,g/L,0.5,-0.0089,3.27
MgSO4,g/L,0.5,-0.0088,3.28
MgSO4,g/L,0.5,-0.0086,3.28
MgSO4,g/L,0.5,-0.0085,3.29
MgSO4,g/L,0.5,-0.0084,3.29
MgSO4,g/L,0.5,-0.0082,3.29
MgSO4,g/L,0.5,-0.0081,3.31
MgSO4,g/L,0.5,-0.008,3.32
MgSO4,g/L,0.5,-0.0079,3.32
MgSO4,g/L,0.5,-0.0077,3.33
MgSO4,g/L,0.5,-0.0076,3.33
MgSO4,g/L,0.5,-0.0075,3.33
MgSO4,g/L,0.5,-0.0073,3.34
MgSO4,g/L,0.5,-0.0072,3.34
MgSO4,g/L,0.5,-0.0071,3.35
MgSO4,g/L,0.5,-0.0069,3.35
MgSO4,g/L,0.5,-0.0068,3.36
MgSO4,g/L,0.5,-0.0067,3.36
MgSO4,g/L,0.5,-0.0066,3.37
MgSO4,g/L,0.5,-0.0064,3.39
MgSO4,g/L,0.5,-0.0063,3.4
MgSO4,g/L,0.5,-0.0062,3.41
MgSO4,g/L,0.5,-0.006,3.42
MgSO4,g/L,0.5,-0.0059,3.43
MgSO4,g/L,0.5,-0.0058,3.44
MgSO4,g/L,0.5,-0.0056,3.45
MgSO4,g/L,0.5,-0.0055,3.45
MgSO4,g/L,0.5,-0.0054,3.46
MgSO4,g/L,0.5,-0.0052,3.46
MgSO4,g/L,0.5,-0.0051,3.47
MgSO4,g/L,0.5,-0.005,3.47
MgSO4,g/L,0.5,-0.0048,3.49
MgSO4,g/L,0.5,-0.0047,3.49
MgSO4,g/L,0.5,-0.0046,3.5
MgSO4,g/L,0.5,-0.0044,3.5
MgSO4,g/L,0.5,-0.0043,3.51
MgSO4,g/L,0.5,-0.0042,3.52
MgSO4,g/L,0.5,-0.004,3.53
MgSO4,g/L,0.5,-0.0039,3.54
MgSO4,g/L,0.5,-0.0038,3.56
MgSO4,g/L,0.5,-0.0036,3.57
MgSO4,g/L,0.5,-0.0035,3.58
MgSO4,g/L,0.5,-0.0034,3.59
MgSO4,g/L,0.5,-0.0032,3.6
MgSO4,g/L,0.5,-0.0031,3.62
MgSO4,g/L,0.5,-0.003,3.64
MgSO4,g/L,0.5,-0.0028,3.67
MgSO4,g/L,0.5,-0.0027,3.68
MgSO4,g/L,0.5,-0.0026,3.7
MgSO4,g/L,0.5,-0.0024,3.71
MgSO4,g/L,0.5,-0.0023,3.72
MgSO4,g/L,0.5,-0.0022,3.75
MgSO4,g/L,0.5,-0.002,3.78
MgSO4,g/L,0.5,-0.0019,3.82
MgSO4,g/L,0.5,-0.0018,3.84
MgSO4,g/L,0.5,-0.0016,3.87
MgSO4,g/L,0.5,-0.0015,3.9
MgSO4,g/L,0.5,-0.0014,3.93
MgSO4,g/L,0.5,-0.0012,4.05
MgSO4,g/L,0.5,-0.0011,4.08
MgSO4,g/L,0.5,-0.001,4.14
MgSO4,g/L,0.5,-0.0008,4.18
MgSO4,g/L,0.5,-0.0007,4.2
MgSO4,g/L,0.5,-0.0005,4.29
MgSO4,g/L,0.5,-0.0004,4.43
MgSO4,g/L,0.5,-0.0003,4.64
MgSO4,g/L,0.5,-0.0001,4.99
MgSO4,g/L,0.5,0,5.45
MgSO4,g/L,0.5,0,5.45
MgSO4,g/L,0.5,0.0003,5.66
MgSO4,g/L,0.5,0.0006,5.68
MgSO4,g/L,0.5,0.0009,5.81
MgSO4,g/L,0.5,0.0011,6.02
MgSO4,g/L,0.5,0.0014,6.17
MgSO4,g/L,0.5,0.0017,6.34
MgSO4,g/L,0.5,0.002,6.58
MgSO4,g/L,0.5,0.0023,6.81
MgSO4,g/L,0.5,0.0026,7.03
MgSO4,g/L,0.5,0.0029,7.25
MgSO4,g/L,0.5,0.0031,7.57
MgSO4,g/L,0.5,0.0034,7.94
MgSO4,g/L,0.5,0.0037,8.18
MgSO4,g/L,0.5,0.004,8.32
MgSO4,g/L,0.5,0.0043,8.5
MgSO4,g/L,0.5,0.0046,8.68
MgSO4,g/L,0.5,0.0048,8.82
MgSO4,g/L,0.5,0.0051,8.96
MgSO4,g/L,0.5,0.0054,9
NaCl,g/L,0.5,-0.0209,3
NaCl,g/L,0.5,-0.0208,3.01
NaCl,g/L,0.5,-0.0206,3.02
NaCl,g/L,0.5,-0.0205,3.02
NaCl,g/L,0.5,-0.0204,3.03
NaCl,g/L,0.5,-0.0203,3.03
NaCl,g/L,0.5,-0.0202,3.04
NaCl,g/L,0.5,-0.0201,3.04
NaCl,g/L,0.5,-0.0199,3.04
NaCl,g/L,0.5,-0.0198,3.04
NaCl,g/L,0.5,-0.0197,3.05
NaCl,g/L,0.5,-0.0196,3.05
NaCl,g/L,0.5,-0.0195,3.05
NaCl,g/L,0.5,-0.0194,3.05
NaCl,g/L,0.5,-0.0192,3.06
NaCl,g/L,0.5,-0.0191,3.06
NaCl,g/L,0.5,-0.019,3.06
NaCl,g/L,0.5,-0.0189,3.06
NaCl,g/L,0.5,-0.0188,3.06
NaCl,g/L,0.5,-0.0186,3.06
NaCl,g/L,0.5,-0.0185,3.06
NaCl,g/L,0.5,-0.0184,3.07
